,layer,similarity
56255,layer_31,0.054168701171875
56256,layer_0,0.05230712890625
56257,layer_1,0.0218353271484375
56258,layer_2,0.0718994140625
56259,layer_3,0.06878662109375
56260,layer_4,0.07147216796875
56261,layer_5,0.1004638671875
56262,layer_6,0.018890380859375
56263,layer_7,0.0131988525390625
56264,layer_8,0.02130126953125
56265,layer_9,0.01314544677734375
56266,layer_10,0.03179931640625
56267,layer_11,0.00495147705078125
56268,layer_12,0.0130767822265625
56269,layer_13,0.0027751922607421875
56270,layer_14,0.0264739990234375
56271,layer_15,0.08685302734375
56272,layer_16,0.08135986328125
56273,layer_17,0.004932403564453125
56274,layer_18,0.06890869140625
56275,layer_19,0.1451416015625
56276,layer_20,0.07183837890625
56277,layer_21,0.08306884765625
56278,layer_22,0.0200042724609375
56279,layer_23,0.040252685546875
56280,layer_24,0.0491943359375
56281,layer_25,0.0160980224609375
56282,layer_26,0.044830322265625
56283,layer_27,0.04998779296875
56284,layer_28,0.05499267578125
56285,layer_29,0.15673828125
56286,layer_30,0.06103515625
56287,layer_31,0.0235595703125
56288,layer_0,0.049957275390625
56289,layer_1,0.005832672119140625
56290,layer_2,0.06817626953125
56291,layer_3,0.059417724609375
56292,layer_4,0.0474853515625
56293,layer_5,0.053375244140625
56294,layer_6,0.005336761474609375
56295,layer_7,0.0110626220703125
56296,layer_8,0.00156402587890625
56297,layer_9,0.0182037353515625
56298,layer_10,0.056365966796875
56299,layer_11,0.01262664794921875
56300,layer_12,0.0005850791931152344
56301,layer_13,0.012664794921875
56302,layer_14,0.03350830078125
56303,layer_15,0.08868408203125
56304,layer_16,0.0855712890625
56305,layer_17,0.004268646240234375
56306,layer_18,0.05572509765625
56307,layer_19,0.11761474609375
56308,layer_20,0.043365478515625
56309,layer_21,0.06585693359375
56310,layer_22,0.0251922607421875
56311,layer_23,0.0197296142578125
56312,layer_24,0.03460693359375
56313,layer_25,0.0020618438720703125
56314,layer_26,0.038116455078125
56315,layer_27,0.0599365234375
56316,layer_28,0.041839599609375
56317,layer_29,0.1572265625
56318,layer_30,0.06402587890625
56319,layer_31,0.09222412109375
56320,layer_0,0.04754638671875
56321,layer_1,0.00890350341796875
56322,layer_2,0.05419921875
56323,layer_3,0.0626220703125
56324,layer_4,0.0521240234375
56325,layer_5,0.064453125
56326,layer_6,0.0155029296875
56327,layer_7,0.0106201171875
56328,layer_8,0.007633209228515625
56329,layer_9,0.0027980804443359375
56330,layer_10,0.048736572265625
56331,layer_11,0.0193634033203125
56332,layer_12,0.02142333984375
56333,layer_13,0.0033721923828125
56334,layer_14,0.02978515625
56335,layer_15,0.097412109375
56336,layer_16,0.09637451171875
56337,layer_17,0.01507568359375
56338,layer_18,0.0736083984375
56339,layer_19,0.142822265625
56340,layer_20,0.0692138671875
56341,layer_21,0.0911865234375
56342,layer_22,0.027618408203125
56343,layer_23,0.0191192626953125
56344,layer_24,0.05810546875
56345,layer_25,0.015625
56346,layer_26,0.06732177734375
56347,layer_27,0.07464599609375
56348,layer_28,0.0672607421875
56349,layer_29,0.1746826171875
56350,layer_30,0.08026123046875
56351,layer_31,0.0037021636962890625
56352,layer_0,0.027191162109375
56353,layer_1,0.027923583984375
56354,layer_2,0.05181884765625
56355,layer_3,0.06524658203125
56356,layer_4,0.05718994140625
56357,layer_5,0.057830810546875
56358,layer_6,0.01384735107421875
56359,layer_7,0.0131072998046875
56360,layer_8,0.0027866363525390625
56361,layer_9,0.00250244140625
56362,layer_10,0.040130615234375
56363,layer_11,0.0205078125
56364,layer_12,0.013824462890625
56365,layer_13,0.00037360191345214844
56366,layer_14,0.034881591796875
56367,layer_15,0.08599853515625
56368,layer_16,0.10015869140625
56369,layer_17,0.0129241943359375
56370,layer_18,0.07708740234375
56371,layer_19,0.150634765625
56372,layer_20,0.07904052734375
56373,layer_21,0.081787109375
56374,layer_22,0.014862060546875
56375,layer_23,0.01177978515625
56376,layer_24,0.04583740234375
56377,layer_25,0.027374267578125
56378,layer_26,0.037628173828125
56379,layer_27,0.050079345703125
56380,layer_28,0.046844482421875
56381,layer_29,0.159912109375
56382,layer_30,0.06298828125
56383,layer_31,0.0175628662109375
56384,layer_0,0.04669189453125
56385,layer_1,0.03021240234375
56386,layer_2,0.049591064453125
56387,layer_3,0.05609130859375
56388,layer_4,0.057708740234375
56389,layer_5,0.09625244140625
56390,layer_6,0.0189971923828125
56391,layer_7,0.0019521713256835938
56392,layer_8,0.003322601318359375
56393,layer_9,0.0233001708984375
56394,layer_10,0.034759521484375
56395,layer_11,0.0174407958984375
56396,layer_12,0.019775390625
56397,layer_13,0.0204925537109375
56398,layer_14,0.04046630859375
56399,layer_15,0.09234619140625
56400,layer_16,0.095703125
56401,layer_17,0.018218994140625
56402,layer_18,0.06475830078125
56403,layer_19,0.132568359375
56404,layer_20,0.058746337890625
56405,layer_21,0.06414794921875
56406,layer_22,0.027374267578125
56407,layer_23,0.031829833984375
56408,layer_24,0.04864501953125
56409,layer_25,0.004306793212890625
56410,layer_26,0.03399658203125
56411,layer_27,0.0567626953125
56412,layer_28,0.05523681640625
56413,layer_29,0.1328125
56414,layer_30,0.042755126953125
56415,layer_31,0.0088348388671875
56416,layer_0,0.03668212890625
56417,layer_1,0.0267486572265625
56418,layer_2,0.07843017578125
56419,layer_3,0.055206298828125
56420,layer_4,0.0755615234375
56421,layer_5,0.09344482421875
56422,layer_6,0.0276031494140625
56423,layer_7,0.01641845703125
56424,layer_8,0.0062103271484375
56425,layer_9,0.0185089111328125
56426,layer_10,0.0260467529296875
56427,layer_11,0.004878997802734375
56428,layer_12,0.0227813720703125
56429,layer_13,0.019775390625
56430,layer_14,0.0352783203125
56431,layer_15,0.10675048828125
56432,layer_16,0.1048583984375
56433,layer_17,0.00450897216796875
56434,layer_18,0.07318115234375
56435,layer_19,0.14404296875
56436,layer_20,0.06549072265625
56437,layer_21,0.0799560546875
56438,layer_22,0.020477294921875
56439,layer_23,0.03125
56440,layer_24,0.05889892578125
56441,layer_25,0.006053924560546875
56442,layer_26,0.041015625
56443,layer_27,0.048248291015625
56444,layer_28,0.06585693359375
56445,layer_29,0.1590576171875
56446,layer_30,0.07470703125
56447,layer_31,0.0257415771484375
56448,layer_0,0.026611328125
56449,layer_1,0.0076904296875
56450,layer_2,0.060455322265625
56451,layer_3,0.051513671875
56452,layer_4,0.07208251953125
56453,layer_5,0.08306884765625
56454,layer_6,0.005123138427734375
56455,layer_7,0.01215362548828125
56456,layer_8,0.003582000732421875
56457,layer_9,0.018707275390625
56458,layer_10,0.047607421875
56459,layer_11,0.0006227493286132812
56460,layer_12,0.0175628662109375
56461,layer_13,0.0020236968994140625
56462,layer_14,0.04534912109375
56463,layer_15,0.1051025390625
56464,layer_16,0.101806640625
56465,layer_17,0.007770538330078125
56466,layer_18,0.0706787109375
56467,layer_19,0.1405029296875
56468,layer_20,0.0697021484375
56469,layer_21,0.0826416015625
56470,layer_22,0.0124664306640625
56471,layer_23,0.045135498046875
56472,layer_24,0.061431884765625
56473,layer_25,0.0167083740234375
56474,layer_26,0.04644775390625
56475,layer_27,0.056732177734375
56476,layer_28,0.0460205078125
56477,layer_29,0.136474609375
56478,layer_30,0.07086181640625
56479,layer_31,0.03094482421875
56480,layer_0,0.046539306640625
56481,layer_1,0.0301513671875
56482,layer_2,0.0836181640625
56483,layer_3,0.066650390625
56484,layer_4,0.07733154296875
56485,layer_5,0.08203125
56486,layer_6,0.010406494140625
56487,layer_7,0.002468109130859375
56488,layer_8,0.0118255615234375
56489,layer_9,0.0268402099609375
56490,layer_10,0.046142578125
56491,layer_11,0.0030651092529296875
56492,layer_12,0.00861358642578125
56493,layer_13,0.01468658447265625
56494,layer_14,0.033721923828125
56495,layer_15,0.1043701171875
56496,layer_16,0.0994873046875
56497,layer_17,0.01123046875
56498,layer_18,0.074462890625
56499,layer_19,0.1502685546875
56500,layer_20,0.0748291015625
56501,layer_21,0.08074951171875
56502,layer_22,0.022674560546875
56503,layer_23,0.0292816162109375
56504,layer_24,0.06475830078125
56505,layer_25,0.00963592529296875
56506,layer_26,0.048095703125
56507,layer_27,0.054046630859375
56508,layer_28,0.06903076171875
56509,layer_29,0.158447265625
56510,layer_30,0.062408447265625
56511,layer_31,0.0301971435546875
56512,layer_0,0.0330810546875
56513,layer_1,0.050506591796875
56514,layer_2,0.08544921875
56515,layer_3,0.05462646484375
56516,layer_4,0.08331298828125
56517,layer_5,0.01910400390625
56518,layer_6,0.0164947509765625
56519,layer_7,0.0252227783203125
56520,layer_8,0.0057525634765625
56521,layer_9,0.00406646728515625
56522,layer_10,0.051422119140625
56523,layer_11,0.02044677734375
56524,layer_12,0.00020766258239746094
56525,layer_13,0.008209228515625
56526,layer_14,0.035247802734375
56527,layer_15,0.09674072265625
56528,layer_16,0.09051513671875
56529,layer_17,0.01471710205078125
56530,layer_18,0.0355224609375
56531,layer_19,0.11920166015625
56532,layer_20,0.055633544921875
56533,layer_21,0.0721435546875
56534,layer_22,0.0279998779296875
56535,layer_23,0.030609130859375
56536,layer_24,0.04119873046875
56537,layer_25,0.00296783447265625
56538,layer_26,0.06256103515625
56539,layer_27,0.0654296875
56540,layer_28,0.0748291015625
56541,layer_29,0.1732177734375
56542,layer_30,0.04278564453125
56543,layer_31,0.0709228515625
56544,layer_0,0.020538330078125
56545,layer_1,0.03167724609375
56546,layer_2,0.0718994140625
56547,layer_3,0.06292724609375
56548,layer_4,0.07806396484375
56549,layer_5,0.08428955078125
56550,layer_6,0.014495849609375
56551,layer_7,0.0097198486328125
56552,layer_8,0.001567840576171875
56553,layer_9,0.0022296905517578125
56554,layer_10,0.04345703125
56555,layer_11,0.0143890380859375
56556,layer_12,0.010406494140625
56557,layer_13,0.0087890625
56558,layer_14,0.0256195068359375
56559,layer_15,0.10626220703125
56560,layer_16,0.07843017578125
56561,layer_17,0.001003265380859375
56562,layer_18,0.031097412109375
56563,layer_19,0.11297607421875
56564,layer_20,0.0467529296875
56565,layer_21,0.06976318359375
56566,layer_22,0.0182037353515625
56567,layer_23,0.02716064453125
56568,layer_24,0.0411376953125
56569,layer_25,0.006771087646484375
56570,layer_26,0.03448486328125
56571,layer_27,0.0606689453125
56572,layer_28,0.049652099609375
56573,layer_29,0.1702880859375
56574,layer_30,0.08160400390625
56575,layer_31,0.037261962890625
56576,layer_0,0.00803375244140625
56577,layer_1,0.0077667236328125
56578,layer_2,0.04827880859375
56579,layer_3,0.0303497314453125
56580,layer_4,0.061737060546875
56581,layer_5,0.083740234375
56582,layer_6,0.006381988525390625
56583,layer_7,0.0050506591796875
56584,layer_8,0.00946044921875
56585,layer_9,0.0021648406982421875
56586,layer_10,0.0487060546875
56587,layer_11,0.003269195556640625
56588,layer_12,0.01297760009765625
56589,layer_13,0.0062713623046875
56590,layer_14,0.03271484375
56591,layer_15,0.1024169921875
56592,layer_16,0.10107421875
56593,layer_17,0.017791748046875
56594,layer_18,0.051971435546875
56595,layer_19,0.1375732421875
56596,layer_20,0.055267333984375
56597,layer_21,0.07781982421875
56598,layer_22,0.0279541015625
56599,layer_23,0.0243988037109375
56600,layer_24,0.0212554931640625
56601,layer_25,0.002223968505859375
56602,layer_26,0.05072021484375
56603,layer_27,0.0240631103515625
56604,layer_28,0.04364013671875
56605,layer_29,0.15625
56606,layer_30,0.058685302734375
56607,layer_31,0.003406524658203125
56608,layer_0,0.057281494140625
56609,layer_1,0.0108489990234375
56610,layer_2,0.0692138671875
56611,layer_3,0.08258056640625
56612,layer_4,0.057220458984375
56613,layer_5,0.10321044921875
56614,layer_6,0.0217437744140625
56615,layer_7,0.015625
56616,layer_8,0.005680084228515625
56617,layer_9,0.021728515625
56618,layer_10,0.0300750732421875
56619,layer_11,0.01399993896484375
56620,layer_12,0.00557708740234375
56621,layer_13,0.0015764236450195312
56622,layer_14,0.0203094482421875
56623,layer_15,0.0965576171875
56624,layer_16,0.11407470703125
56625,layer_17,0.0008697509765625
56626,layer_18,0.062408447265625
56627,layer_19,0.143310546875
56628,layer_20,0.0465087890625
56629,layer_21,0.0762939453125
56630,layer_22,0.04339599609375
56631,layer_23,0.0275115966796875
56632,layer_24,0.0379638671875
56633,layer_25,0.010589599609375
56634,layer_26,0.03985595703125
56635,layer_27,0.04449462890625
56636,layer_28,0.044342041015625
56637,layer_29,0.1639404296875
56638,layer_30,0.07354736328125
56639,layer_31,0.01464080810546875
56640,layer_0,0.0094757080078125
56641,layer_1,0.0203094482421875
56642,layer_2,0.028167724609375
56643,layer_3,0.0270843505859375
56644,layer_4,0.0160675048828125
56645,layer_5,0.09393310546875
56646,layer_6,0.009796142578125
56647,layer_7,0.0264434814453125
56648,layer_8,0.00255584716796875
56649,layer_9,0.0033206939697265625
56650,layer_10,0.045074462890625
56651,layer_11,0.028228759765625
56652,layer_12,0.0116119384765625
56653,layer_13,0.0034503936767578125
56654,layer_14,0.036285400390625
56655,layer_15,0.0985107421875
56656,layer_16,0.08087158203125
56657,layer_17,0.0135955810546875
56658,layer_18,0.056793212890625
56659,layer_19,0.1251220703125
56660,layer_20,0.04876708984375
56661,layer_21,0.067626953125
56662,layer_22,0.0078125
56663,layer_23,0.01293182373046875
56664,layer_24,0.0467529296875
56665,layer_25,0.0055694580078125
56666,layer_26,0.0261688232421875
56667,layer_27,0.0716552734375
56668,layer_28,0.020660400390625
56669,layer_29,0.153076171875
56670,layer_30,0.055206298828125
56671,layer_31,0.077392578125
56672,layer_0,0.00843048095703125
56673,layer_1,0.007476806640625
56674,layer_2,0.04656982421875
56675,layer_3,0.04583740234375
56676,layer_4,0.049652099609375
56677,layer_5,0.0926513671875
56678,layer_6,0.003978729248046875
56679,layer_7,0.0014448165893554688
56680,layer_8,0.0208587646484375
56681,layer_9,0.0005865097045898438
56682,layer_10,0.037933349609375
56683,layer_11,0.0082550048828125
56684,layer_12,0.006534576416015625
56685,layer_13,0.0028400421142578125
56686,layer_14,0.0310516357421875
56687,layer_15,0.10211181640625
56688,layer_16,0.082275390625
56689,layer_17,0.0206756591796875
56690,layer_18,0.0677490234375
56691,layer_19,0.1396484375
56692,layer_20,0.08123779296875
56693,layer_21,0.08941650390625
56694,layer_22,0.001964569091796875
56695,layer_23,0.046600341796875
56696,layer_24,0.044158935546875
56697,layer_25,0.01436614990234375
56698,layer_26,0.0516357421875
56699,layer_27,0.0565185546875
56700,layer_28,0.060211181640625
56701,layer_29,0.1517333984375
56702,layer_30,0.0596923828125
56703,layer_31,0.057708740234375
56704,layer_0,0.08538818359375
56705,layer_1,0.01201629638671875
56706,layer_2,0.07562255859375
56707,layer_3,0.07366943359375
56708,layer_4,0.07525634765625
56709,layer_5,0.0643310546875
56710,layer_6,0.0067596435546875
56711,layer_7,0.0029735565185546875
56712,layer_8,0.0191650390625
56713,layer_9,0.023193359375
56714,layer_10,0.0244598388671875
56715,layer_11,0.00489044189453125
56716,layer_12,0.01558685302734375
56717,layer_13,0.00841522216796875
56718,layer_14,0.037841796875
56719,layer_15,0.09161376953125
56720,layer_16,0.11285400390625
56721,layer_17,0.011474609375
56722,layer_18,0.077880859375
56723,layer_19,0.1640625
56724,layer_20,0.0933837890625
56725,layer_21,0.0926513671875
56726,layer_22,0.0190582275390625
56727,layer_23,0.0214996337890625
56728,layer_24,0.066162109375
56729,layer_25,0.02850341796875
56730,layer_26,0.0589599609375
56731,layer_27,0.066650390625
56732,layer_28,0.06573486328125
56733,layer_29,0.1553955078125
56734,layer_30,0.05291748046875
56735,layer_31,0.05938720703125
56736,layer_0,0.036865234375
56737,layer_1,0.01495361328125
56738,layer_2,0.07135009765625
56739,layer_3,0.055816650390625
56740,layer_4,0.06500244140625
56741,layer_5,0.060089111328125
56742,layer_6,0.01001739501953125
56743,layer_7,0.01227569580078125
56744,layer_8,0.018768310546875
56745,layer_9,0.00881195068359375
56746,layer_10,0.0249176025390625
56747,layer_11,0.0007290840148925781
56748,layer_12,0.0118255615234375
56749,layer_13,0.0125579833984375
56750,layer_14,0.0322265625
56751,layer_15,0.0775146484375
56752,layer_16,0.10791015625
56753,layer_17,0.00922393798828125
56754,layer_18,0.06549072265625
56755,layer_19,0.1593017578125
56756,layer_20,0.0699462890625
56757,layer_21,0.0780029296875
56758,layer_22,0.0188140869140625
56759,layer_23,0.01861572265625
56760,layer_24,0.0650634765625
56761,layer_25,0.02490234375
56762,layer_26,0.049468994140625
56763,layer_27,0.06134033203125
56764,layer_28,0.07110595703125
56765,layer_29,0.1614990234375
56766,layer_30,0.07586669921875
56767,layer_31,0.033233642578125
56768,layer_0,0.0278778076171875
56769,layer_1,0.034149169921875
56770,layer_2,0.080810546875
56771,layer_3,0.06903076171875
56772,layer_4,0.06243896484375
56773,layer_5,0.08929443359375
56774,layer_6,0.00836944580078125
56775,layer_7,0.0089874267578125
56776,layer_8,0.009490966796875
56777,layer_9,0.005992889404296875
56778,layer_10,0.045989990234375
56779,layer_11,0.0213165283203125
56780,layer_12,0.01236724853515625
56781,layer_13,0.005184173583984375
56782,layer_14,0.036224365234375
56783,layer_15,0.08367919921875
56784,layer_16,0.0943603515625
56785,layer_17,0.01959228515625
56786,layer_18,0.05499267578125
56787,layer_19,0.1427001953125
56788,layer_20,0.060455322265625
